zoom, tile_column, tile_row, layer_name, layer_count, total_features
14, 11544, 7329, building, 7, 102
14, 11544, 7329, water, 1, 102
14, 11544, 7329, water_name, 3, 102
14, 11544, 7329, landuse, 1, 102
14, 11544, 7329, landcover, 2, 102
14, 11544, 7328, poi, 31, 80
14, 11544, 7328, transportation, 21, 80
14, 11544, 7328, transportation_name, 21, 80
14, 11544, 7328, building, 2, 80
14, 11544, 7328, landuse, 2, 80
14, 11544, 7328, landcover, 3, 80
14, 11544, 7327, poi, 31, 89
14, 11544, 7327, waterway, 2, 89
14, 11544, 7327, transportation, 24, 89
14, 11544, 7327, transportation_name, 24, 89
14, 11544, 7327, building, 5, 89
14, 11544, 7327, water_name, 2, 89
14, 11544, 7327, landcover, 1, 89
14, 11544, 7326, poi, 85, 204
14, 11544, 7326, transportation, 34, 204
14, 11544, 7326, transportation_name, 34, 204
14, 11544, 7326, building, 45, 204
14, 11544, 7326, landcover, 6, 204
14, 11544, 7325, place, 1, 664
14, 11544, 7325, poi, 317, 664
14, 11544, 7325, waterway, 1, 664
14, 11544, 7325, transportation, 57, 664
14, 11544, 7325, transportation_name, 57, 664
14, 11544, 7325, building, 208, 664
14, 11544, 7325, water, 4, 664
14, 11544, 7325, water_name, 1, 664
14, 11544, 7325, landuse, 4, 664
14, 11544, 7325, landcover, 14, 664
14, 11544, 7324, poi, 410, 827
14, 11544, 7324, housenumber, 1, 827
14, 11544, 7324, transportation, 204, 827
14, 11544, 7324, transportation_name, 204, 827
14, 11544, 7324, water, 2, 827
14, 11544, 7324, water_name, 1, 827
14, 11544, 7324, landuse, 3, 827
14, 11544, 7324, landcover, 2, 827
14, 11544, 7323, place, 1, 1239
14, 11544, 7323, poi, 846, 1239
14, 11544, 7323, waterway, 1, 1239
14, 11544, 7323, transportation, 188, 1239
14, 11544, 7323, transportation_name, 188, 1239
14, 11544, 7323, building, 5, 1239
14, 11544, 7323, water, 1, 1239
14, 11544, 7323, water_name, 1, 1239
14, 11544, 7323, landuse, 8, 1239
14, 11544, 7322, poi, 46, 121
14, 11544, 7322, waterway, 2, 121
14, 11544, 7322, transportation, 32, 121
14, 11544, 7322, transportation_name, 32, 121
14, 11544, 7322, building, 5, 121
14, 11544, 7322, water, 2, 121
14, 11544, 7322, water_name, 2, 121
14, 11544, 7321, poi, 23, 51
14, 11544, 7321, waterway, 1, 51
14, 11544, 7321, transportation, 8, 51
14, 11544, 7321, transportation_name, 8, 51
14, 11544, 7321, building, 6, 51
14, 11544, 7321, water, 1, 51
14, 11544, 7321, water_name, 2, 51
14, 11544, 7321, landuse, 1, 51
14, 11544, 7321, landcover, 1, 51
14, 11544, 7320, poi, 11, 24
14, 11544, 7320, transportation, 5, 24
14, 11544, 7320, transportation_name, 5, 24
14, 11544, 7320, water, 1, 24
14, 11544, 7320, water_name, 1, 24
14, 11544, 7320, landcover, 1, 24
14, 11544, 7319, poi, 8, 13
14, 11544, 7319, transportation, 2, 13
14, 11544, 7319, transportation_name, 2, 13
14, 11544, 7319, landcover, 1, 13
14, 11544, 7318, poi, 12, 30
14, 11544, 7318, transportation, 7, 30
14, 11544, 7318, transportation_name, 7, 30
14, 11544, 7318, building, 3, 30
14, 11544, 7318, landcover, 1, 30
14, 11544, 7317, place, 2, 58
14, 11544, 7317, poi, 22, 58
14, 11544, 7317, waterway, 1, 58
14, 11544, 7317, transportation, 12, 58
14, 11544, 7317, transportation_name, 12, 58
14, 11544, 7317, building, 4, 58
14, 11544, 7317, water, 1, 58
14, 11544, 7317, water_name, 2, 58
14, 11544, 7317, landuse, 1, 58
14, 11544, 7317, landcover, 1, 58
14, 11544, 7316, poi, 4, 13
14, 11544, 7316, waterway, 1, 13
14, 11544, 7316, transportation, 2, 13
14, 11544, 7316, transportation_name, 2, 13
14, 11544, 7316, water, 1, 13
14, 11544, 7316, water_name, 2, 13
14, 11544, 7316, landcover, 1, 13
14, 11544, 7315, poi, 11, 26
14, 11544, 7315, transportation, 6, 26
14, 11544, 7315, transportation_name, 6, 26
14, 11544, 7315, water, 1, 26
14, 11544, 7315, water_name, 1, 26
14, 11544, 7315, landcover, 1, 26
14, 11544, 7314, place, 1, 14
14, 11544, 7314, poi, 7, 14
14, 11544, 7314, transportation, 2, 14
14, 11544, 7314, transportation_name, 2, 14
14, 11544, 7314, landuse, 1, 14
14, 11544, 7314, landcover, 1, 14
14, 11544, 7313, poi, 3, 8
14, 11544, 7313, waterway, 1, 8
14, 11544, 7313, transportation, 1, 8
14, 11544, 7313, transportation_name, 1, 8
14, 11544, 7313, water_name, 1, 8
14, 11544, 7313, landcover, 1, 8
14, 11544, 7312, poi, 34, 79
14, 11544, 7312, waterway, 2, 79
14, 11544, 7312, transportation, 8, 79
14, 11544, 7312, transportation_name, 8, 79
14, 11544, 7312, building, 22, 79
14, 11544, 7312, water_name, 2, 79
14, 11544, 7312, landuse, 2, 79
14, 11544, 7312, landcover, 1, 79
14, 11544, 7310, waterway, 1, 4
14, 11544, 7310, water, 1, 4
14, 11544, 7310, water_name, 2, 4
14, 11544, 7309, waterway, 1, 4
14, 11544, 7309, water, 1, 4
14, 11544, 7309, water_name, 2, 4
14, 11544, 7303, boundary, 1, 1
14, 11544, 7302, boundary, 1, 1
14, 11544, 7301, boundary, 1, 1
14, 11545, 7362, boundary, 1, 1
14, 11545, 7361, boundary, 1, 1
14, 11545, 7360, boundary, 1, 1
14, 11545, 7359, boundary, 1, 1
14, 11545, 7358, boundary, 1, 1
14, 11545, 7357, boundary, 2, 4
14, 11545, 7357, landcover, 2, 4
14, 11545, 7356, boundary, 2, 9
14, 11545, 7356, poi, 1, 9
14, 11545, 7356, transportation, 1, 9
14, 11545, 7356, transportation_name, 1, 9
14, 11545, 7356, landcover, 4, 9
14, 11545, 7355, boundary, 1, 18
14, 11545, 7355, poi, 3, 18
14, 11545, 7355, transportation, 3, 18
14, 11545, 7355, transportation_name, 3, 18
14, 11545, 7355, water, 2, 18
14, 11545, 7355, water_name, 1, 18
14, 11545, 7355, landcover, 5, 18
14, 11545, 7354, boundary, 1, 10
14, 11545, 7354, poi, 1, 10
14, 11545, 7354, transportation, 1, 10
14, 11545, 7354, transportation_name, 1, 10
14, 11545, 7354, water, 2, 10
14, 11545, 7354, water_name, 1, 10
14, 11545, 7354, landcover, 3, 10
14, 11545, 7353, boundary, 1, 9
14, 11545, 7353, poi, 1, 9
14, 11545, 7353, transportation, 1, 9
14, 11545, 7353, transportation_name, 1, 9
14, 11545, 7353, water, 2, 9
14, 11545, 7353, water_name, 1, 9
14, 11545, 7353, landcover, 2, 9
14, 11545, 7352, boundary, 1, 5
14, 11545, 7352, landcover, 4, 5
14, 11545, 7351, boundary, 1, 10
14, 11545, 7351, poi, 3, 10
14, 11545, 7351, transportation, 2, 10
14, 11545, 7351, transportation_name, 2, 10
14, 11545, 7351, landcover, 2, 10
14, 11545, 7350, boundary, 1, 16
14, 11545, 7350, poi, 3, 16
14, 11545, 7350, waterway, 1, 16
14, 11545, 7350, transportation, 3, 16
14, 11545, 7350, transportation_name, 3, 16
14, 11545, 7350, water, 1, 16
14, 11545, 7350, water_name, 2, 16
14, 11545, 7350, landcover, 2, 16
14, 11545, 7349, boundary, 1, 14
14, 11545, 7349, poi, 4, 14
14, 11545, 7349, waterway, 1, 14
14, 11545, 7349, transportation, 2, 14
14, 11545, 7349, transportation_name, 2, 14
14, 11545, 7349, water, 1, 14
14, 11545, 7349, water_name, 2, 14
14, 11545, 7349, landcover, 1, 14
14, 11545, 7348, poi, 8, 21
14, 11545, 7348, transportation, 6, 21
14, 11545, 7348, transportation_name, 6, 21
14, 11545, 7348, landcover, 1, 21
14, 11545, 7347, poi, 21, 43
14, 11545, 7347, transportation, 4, 43
14, 11545, 7347, transportation_name, 4, 43
14, 11545, 7347, building, 6, 43
14, 11545, 7347, water, 3, 43
14, 11545, 7347, water_name, 2, 43
14, 11545, 7347, landcover, 1, 43
14, 11545, 7347, mountain_peak, 2, 43
14, 11545, 7346, place, 1, 72
14, 11545, 7346, poi, 30, 72
14, 11545, 7346, waterway, 1, 72
14, 11545, 7346, transportation, 16, 72
14, 11545, 7346, transportation_name, 16, 72
14, 11545, 7346, building, 4, 72
14, 11545, 7346, water, 1, 72
14, 11545, 7346, water_name, 2, 72
14, 11545, 7346, landcover, 1, 72
14, 11545, 7345, place, 3, 70
14, 11545, 7345, poi, 23, 70
14, 11545, 7345, waterway, 2, 70
14, 11545, 7345, transportation, 19, 70
14, 11545, 7345, transportation_name, 19, 70
14, 11545, 7345, water, 1, 70
14, 11545, 7345, water_name, 2, 70
14, 11545, 7345, landcover, 1, 70
14, 11545, 7344, place, 1, 168
14, 11545, 7344, poi, 66, 168
14, 11545, 7344, waterway, 1, 168
14, 11545, 7344, transportation, 46, 168
14, 11545, 7344, transportation_name, 46, 168
14, 11545, 7344, water, 4, 168
14, 11545, 7344, water_name, 1, 168
14, 11545, 7344, landcover, 3, 168
14, 11545, 7343, poi, 6, 18
14, 11545, 7343, transportation, 5, 18
14, 11545, 7343, transportation_name, 5, 18
14, 11545, 7343, landcover, 2, 18
14, 11545, 7342, place, 3, 151
14, 11545, 7342, poi, 58, 151
14, 11545, 7342, transportation, 41, 151
14, 11545, 7342, transportation_name, 41, 151
14, 11545, 7342, landuse, 7, 151
14, 11545, 7342, landcover, 1, 151
14, 11545, 7341, poi, 17, 46
14, 11545, 7341, transportation, 14, 46
14, 11545, 7341, transportation_name, 14, 46
14, 11545, 7341, landuse, 1, 46
14, 11545, 7340, poi, 77, 215
14, 11545, 7340, waterway, 1, 215
14, 11545, 7340, transportation, 66, 215
14, 11545, 7340, transportation_name, 66, 215
14, 11545, 7340, water, 2, 215
14, 11545, 7340, water_name, 2, 215
14, 11545, 7340, landcover, 1, 215
14, 11545, 7339, place, 1, 152
14, 11545, 7339, poi, 52, 152
14, 11545, 7339, waterway, 1, 152
14, 11545, 7339, transportation, 46, 152
14, 11545, 7339, transportation_name, 46, 152
14, 11545, 7339, water, 2, 152
14, 11545, 7339, water_name, 2, 152
14, 11545, 7339, landcover, 2, 152
14, 11545, 7338, poi, 17, 43
14, 11545, 7338, transportation, 10, 43
14, 11545, 7338, transportation_name, 10, 43
14, 11545, 7338, building, 5, 43
14, 11545, 7338, landcover, 1, 43
14, 11545, 7337, poi, 5, 16
14, 11545, 7337, transportation, 4, 16
14, 11545, 7337, transportation_name, 4, 16
14, 11545, 7337, building, 1, 16
14, 11545, 7337, landcover, 2, 16
14, 11545, 7336, poi, 3, 6
14, 11545, 7336, transportation, 1, 6
14, 11545, 7336, transportation_name, 1, 6
14, 11545, 7336, landcover, 1, 6
14, 11545, 7335, poi, 25, 52
14, 11545, 7335, transportation, 11, 52
14, 11545, 7335, transportation_name, 11, 52
14, 11545, 7335, building, 2, 52
14, 11545, 7335, water, 1, 52
14, 11545, 7335, landuse, 1, 52
14, 11545, 7335, landcover, 1, 52
14, 11545, 7334, place, 2, 247
14, 11545, 7334, poi, 150, 247
14, 11545, 7334, transportation, 42, 247
14, 11545, 7334, transportation_name, 42, 247
14, 11545, 7334, building, 8, 247
14, 11545, 7334, landuse, 3, 247
14, 11545, 7333, place, 2, 147
14, 11545, 7333, poi, 64, 147
14, 11545, 7333, waterway, 1, 147
14, 11545, 7333, transportation, 24, 147
14, 11545, 7333, transportation_name, 23, 147
14, 11545, 7333, building, 29, 147
14, 11545, 7333, water, 1, 147
14, 11545, 7333, water_name, 1, 147
14, 11545, 7333, landuse, 1, 147
14, 11545, 7333, landcover, 1, 147
14, 11545, 7332, poi, 82, 183
14, 11545, 7332, transportation, 20, 183
14, 11545, 7332, transportation_name, 20, 183
14, 11545, 7332, building, 59, 183
14, 11545, 7332, landuse, 1, 183
14, 11545, 7332, landcover, 1, 183
14, 11545, 7331, place, 1, 1313
14, 11545, 7331, poi, 563, 1313
14, 11545, 7331, housenumber, 7, 1313
14, 11545, 7331, transportation, 276, 1313
14, 11545, 7331, transportation_name, 276, 1313
14, 11545, 7331, building, 135, 1313
14, 11545, 7331, water, 13, 1313
14, 11545, 7331, aeroway, 2, 1313
14, 11545, 7331, landuse, 24, 1313
14, 11545, 7331, landcover, 16, 1313
14, 11545, 7330, place, 1, 1111
14, 11545, 7330, poi, 467, 1111
14, 11545, 7330, housenumber, 2, 1111
14, 11545, 7330, transportation, 218, 1111
14, 11545, 7330, transportation_name, 218, 1111
14, 11545, 7330, building, 180, 1111
14, 11545, 7330, water, 2, 1111
14, 11545, 7330, landuse, 13, 1111
14, 11545, 7330, landcover, 10, 1111
14, 11545, 7329, poi, 41, 97
14, 11545, 7329, waterway, 3, 97
14, 11545, 7329, transportation, 22, 97
14, 11545, 7329, transportation_name, 22, 97
14, 11545, 7329, building, 2, 97
14, 11545, 7329, water, 1, 97
14, 11545, 7329, water_name, 3, 97
14, 11545, 7329, landuse, 2, 97
14, 11545, 7329, landcover, 1, 97
14, 11545, 7328, place, 2, 178
14, 11545, 7328, poi, 69, 178
14, 11545, 7328, waterway, 2, 178
14, 11545, 7328, transportation, 48, 178
14, 11545, 7328, transportation_name, 48, 178
14, 11545, 7328, building, 1, 178
14, 11545, 7328, water, 1, 178
14, 11545, 7328, water_name, 2, 178
14, 11545, 7328, landuse, 3, 178
14, 11545, 7328, landcover, 2, 178
14, 11545, 7327, place, 2, 287
14, 11545, 7327, poi, 114, 287
14, 11545, 7327, waterway, 1, 287
14, 11545, 7327, transportation, 62, 287
14, 11545, 7327, transportation_name, 62, 287
14, 11545, 7327, building, 33, 287
14, 11545, 7327, water_name, 1, 287
14, 11545, 7327, landuse, 4, 287
14, 11545, 7327, landcover, 8, 287
14, 11545, 7326, place, 1, 413
14, 11545, 7326, poi, 192, 413
14, 11545, 7326, waterway, 1, 413
14, 11545, 7326, transportation, 54, 413
14, 11545, 7326, transportation_name, 54, 413
14, 11545, 7326, building, 96, 413
14, 11545, 7326, water, 5, 413
14, 11545, 7326, water_name, 1, 413
14, 11545, 7326, landuse, 2, 413
14, 11545, 7326, landcover, 7, 413
14, 11545, 7325, poi, 229, 383
14, 11545, 7325, waterway, 1, 383
14, 11545, 7325, transportation, 68, 383
14, 11545, 7325, transportation_name, 68, 383
14, 11545, 7325, building, 11, 383
14, 11545, 7325, water, 1, 383
14, 11545, 7325, water_name, 1, 383
14, 11545, 7325, landcover, 4, 383
14, 11545, 7324, poi, 1198, 1656
14, 11545, 7324, transportation, 226, 1656
14, 11545, 7324, transportation_name, 226, 1656
14, 11545, 7324, building, 2, 1656
14, 11545, 7324, water, 1, 1656
14, 11545, 7324, landuse, 1, 1656
14, 11545, 7324, landcover, 2, 1656
14, 11545, 7323, poi, 1144, 1746
14, 11545, 7323, housenumber, 4, 1746
14, 11545, 7323, transportation, 294, 1746
14, 11545, 7323, transportation_name, 294, 1746
14, 11545, 7323, building, 6, 1746
14, 11545, 7323, water, 1, 1746
14, 11545, 7323, landuse, 2, 1746
14, 11545, 7323, landcover, 1, 1746
14, 11545, 7322, poi, 108, 247
14, 11545, 7322, waterway, 2, 247
14, 11545, 7322, transportation, 52, 247
14, 11545, 7322, transportation_name, 52, 247
14, 11545, 7322, building, 29, 247
14, 11545, 7322, water, 1, 247
14, 11545, 7322, water_name, 2, 247
14, 11545, 7322, landcover, 1, 247
14, 11545, 7321, poi, 106, 224
14, 11545, 7321, transportation, 51, 224
14, 11545, 7321, transportation_name, 51, 224
14, 11545, 7321, building, 14, 224
14, 11545, 7321, landuse, 2, 224
14, 11545, 7320, poi, 83, 181
14, 11545, 7320, transportation, 42, 181
14, 11545, 7320, transportation_name, 42, 181
14, 11545, 7320, building, 9, 181
14, 11545, 7320, water, 1, 181
14, 11545, 7320, landuse, 2, 181
14, 11545, 7320, landcover, 2, 181
14, 11545, 7319, poi, 13, 33
14, 11545, 7319, transportation, 6, 33
14, 11545, 7319, transportation_name, 6, 33
14, 11545, 7319, building, 6, 33
14, 11545, 7319, aeroway, 1, 33
14, 11545, 7319, landcover, 1, 33
14, 11545, 7318, poi, 43, 104
14, 11545, 7318, waterway, 1, 104
14, 11545, 7318, transportation, 23, 104
14, 11545, 7318, transportation_name, 23, 104
14, 11545, 7318, building, 9, 104
14, 11545, 7318, water, 2, 104
14, 11545, 7318, water_name, 2, 104
14, 11545, 7318, landcover, 1, 104
14, 11545, 7317, poi, 21, 52
14, 11545, 7317, waterway, 1, 52
14, 11545, 7317, transportation, 7, 52
14, 11545, 7317, transportation_name, 7, 52
14, 11545, 7317, building, 13, 52
14, 11545, 7317, water, 1, 52
14, 11545, 7317, water_name, 2, 52
14, 11545, 7316, place, 1, 31
14, 11545, 7316, poi, 14, 31
14, 11545, 7316, transportation, 6, 31
14, 11545, 7316, transportation_name, 6, 31
14, 11545, 7316, building, 1, 31
14, 11545, 7316, water, 1, 31
14, 11545, 7316, water_name, 1, 31
14, 11545, 7316, landuse, 1, 31
14, 11545, 7315, place, 1, 28
14, 11545, 7315, poi, 10, 28
14, 11545, 7315, transportation, 7, 28
14, 11545, 7315, transportation_name, 7, 28
14, 11545, 7315, water, 2, 28
14, 11545, 7315, landcover, 1, 28
14, 11545, 7314, poi, 4, 11
14, 11545, 7314, transportation, 3, 11
14, 11545, 7314, transportation_name, 3, 11
14, 11545, 7314, landcover, 1, 11
14, 11545, 7313, poi, 22, 47
14, 11545, 7313, waterway, 1, 47
14, 11545, 7313, transportation, 9, 47
14, 11545, 7313, transportation_name, 9, 47
14, 11545, 7313, building, 3, 47
14, 11545, 7313, water_name, 1, 47
14, 11545, 7313, landuse, 1, 47
14, 11545, 7313, landcover, 1, 47
14, 11545, 7312, poi, 19, 40
14, 11545, 7312, waterway, 1, 40
14, 11545, 7312, transportation, 8, 40
14, 11545, 7312, transportation_name, 8, 40
14, 11545, 7312, building, 2, 40
14, 11545, 7312, water_name, 1, 40
14, 11545, 7312, landuse, 1, 40
14, 11545, 7311, water, 1, 1
14, 11545, 7310, waterway, 1, 5
14, 11545, 7310, water, 2, 5
14, 11545, 7310, water_name, 2, 5
14, 11545, 7309, waterway, 1, 4
14, 11545, 7309, water, 1, 4
14, 11545, 7309, water_name, 2, 4
14, 11545, 7303, boundary, 1, 1
14, 11545, 7302, boundary, 1, 1
14, 11545, 7301, boundary, 1, 1
14, 11546, 7360, boundary, 1, 1
14, 11546, 7359, boundary, 1, 1
14, 11546, 7358, boundary, 1, 1
14, 11546, 7357, boundary, 1, 2
14, 11546, 7357, landcover, 1, 2
14, 11546, 7356, boundary, 2, 8
14, 11546, 7356, poi, 1, 8
14, 11546, 7356, transportation, 1, 8
14, 11546, 7356, transportation_name, 1, 8
14, 11546, 7356, landcover, 3, 8
14, 11546, 7355, boundary, 1, 21
14, 11546, 7355, poi, 7, 21
14, 11546, 7355, transportation, 3, 21
14, 11546, 7355, transportation_name, 3, 21
14, 11546, 7355, water, 2, 21
14, 11546, 7355, water_name, 1, 21
14, 11546, 7355, landcover, 4, 21
14, 11546, 7354, poi, 2, 7
14, 11546, 7354, transportation, 1, 7
14, 11546, 7354, transportation_name, 1, 7
14, 11546, 7354, water, 2, 7
14, 11546, 7354, water_name, 1, 7
14, 11546, 7353, boundary, 1, 30
14, 11546, 7353, poi, 10, 30
14, 11546, 7353, transportation, 8, 30
14, 11546, 7353, transportation_name, 8, 30
14, 11546, 7353, water, 1, 30
14, 11546, 7353, water_name, 1, 30
14, 11546, 7353, landcover, 1, 30
14, 11546, 7352, boundary, 1, 4
14, 11546, 7352, landcover, 3, 4
14, 11546, 7351, boundary, 1, 4
14, 11546, 7351, poi, 1, 4
14, 11546, 7351, landcover, 2, 4
14, 11546, 7350, boundary, 1, 9
14, 11546, 7350, poi, 3, 9
14, 11546, 7350, transportation, 1, 9
14, 11546, 7350, transportation_name, 1, 9
14, 11546, 7350, water, 1, 9
14, 11546, 7350, water_name, 1, 9
14, 11546, 7350, landcover, 1, 9
14, 11546, 7349, boundary, 1, 9
14, 11546, 7349, poi, 1, 9
14, 11546, 7349, waterway, 1, 9
14, 11546, 7349, transportation, 1, 9
14, 11546, 7349, transportation_name, 1, 9
14, 11546, 7349, water, 1, 9
14, 11546, 7349, water_name, 2, 9
14, 11546, 7349, landcover, 1, 9
14, 11546, 7348, poi, 17, 49
14, 11546, 7348, waterway, 1, 49
14, 11546, 7348, transportation, 13, 49
14, 11546, 7348, transportation_name, 13, 49
14, 11546, 7348, building, 1, 49
14, 11546, 7348, water, 1, 49
14, 11546, 7348, water_name, 2, 49
14, 11546, 7348, landcover, 1, 49
14, 11546, 7347, poi, 4, 13
14, 11546, 7347, transportation, 4, 13
14, 11546, 7347, transportation_name, 4, 13
14, 11546, 7347, landcover, 1, 13
14, 11546, 7346, place, 3, 156
14, 11546, 7346, poi, 59, 156
14, 11546, 7346, waterway, 1, 156
14, 11546, 7346, transportation, 43, 156
14, 11546, 7346, transportation_name, 43, 156
14, 11546, 7346, water_name, 1, 156
14, 11546, 7346, landuse, 5, 156
14, 11546, 7346, landcover, 1, 156
14, 11546, 7345, place, 3, 133
14, 11546, 7345, poi, 44, 133
14, 11546, 7345, waterway, 2, 133
14, 11546, 7345, transportation, 39, 133
14, 11546, 7345, transportation_name, 39, 133
14, 11546, 7345, water, 2, 133
14, 11546, 7345, water_name, 2, 133
14, 11546, 7345, landuse, 1, 133
14, 11546, 7345, landcover, 1, 133
14, 11546, 7344, poi, 33, 88
14, 11546, 7344, transportation, 27, 88
14, 11546, 7344, transportation_name, 27, 88
14, 11546, 7344, landcover, 1, 88
14, 11546, 7343, poi, 3, 5
14, 11546, 7343, landcover, 2, 5
14, 11546, 7342, place, 2, 116
14, 11546, 7342, poi, 39, 116
14, 11546, 7342, transportation, 35, 116
14, 11546, 7342, transportation_name, 35, 116
14, 11546, 7342, water, 1, 116
14, 11546, 7342, landuse, 2, 116
14, 11546, 7342, landcover, 2, 116
14, 11546, 7341, place, 2, 118
14, 11546, 7341, poi, 43, 118
14, 11546, 7341, transportation, 34, 118
14, 11546, 7341, transportation_name, 34, 118
14, 11546, 7341, building, 1, 118
14, 11546, 7341, landuse, 4, 118
14, 11546, 7340, place, 1, 290
14, 11546, 7340, poi, 103, 290
14, 11546, 7340, waterway, 1, 290
14, 11546, 7340, transportation, 91, 290
14, 11546, 7340, transportation_name, 91, 290
14, 11546, 7340, water, 1, 290
14, 11546, 7340, water_name, 2, 290
14, 11546, 7339, poi, 56, 161
14, 11546, 7339, waterway, 1, 161
14, 11546, 7339, transportation, 50, 161
14, 11546, 7339, transportation_name, 50, 161
14, 11546, 7339, water, 1, 161
14, 11546, 7339, water_name, 2, 161
14, 11546, 7339, landcover, 1, 161
14, 11546, 7338, place, 6, 166
14, 11546, 7338, poi, 57, 166
14, 11546, 7338, transportation, 51, 166
14, 11546, 7338, transportation_name, 51, 166
14, 11546, 7338, landcover, 1, 166
14, 11546, 7337, place, 3, 94
14, 11546, 7337, poi, 32, 94
14, 11546, 7337, transportation, 29, 94
14, 11546, 7337, transportation_name, 29, 94
14, 11546, 7337, landcover, 1, 94
14, 11546, 7336, place, 1, 122
14, 11546, 7336, poi, 42, 122
14, 11546, 7336, transportation, 39, 122
14, 11546, 7336, transportation_name, 39, 122
14, 11546, 7336, landcover, 1, 122
14, 11546, 7335, poi, 71, 176
14, 11546, 7335, transportation, 51, 176
14, 11546, 7335, transportation_name, 51, 176
14, 11546, 7335, water, 1, 176
14, 11546, 7335, landcover, 2, 176
14, 11546, 7334, poi, 72, 182
14, 11546, 7334, waterway, 1, 182
14, 11546, 7334, transportation, 52, 182
14, 11546, 7334, transportation_name, 52, 182
14, 11546, 7334, building, 1, 182
14, 11546, 7334, water_name, 1, 182
14, 11546, 7334, landuse, 1, 182
14, 11546, 7334, landcover, 2, 182
14, 11546, 7333, place, 2, 229
14, 11546, 7333, poi, 87, 229
14, 11546, 7333, waterway, 2, 229
14, 11546, 7333, transportation, 66, 229
14, 11546, 7333, transportation_name, 66, 229
14, 11546, 7333, water, 2, 229
14, 11546, 7333, water_name, 2, 229
14, 11546, 7333, landuse, 1, 229
14, 11546, 7333, landcover, 1, 229
14, 11546, 7332, place, 2, 417
14, 11546, 7332, poi, 196, 417
14, 11546, 7332, waterway, 1, 417
14, 11546, 7332, transportation, 32, 417
14, 11546, 7332, transportation_name, 32, 417
14, 11546, 7332, building, 151, 417
14, 11546, 7332, water, 1, 417
14, 11546, 7332, water_name, 1, 417
14, 11546, 7332, landcover, 1, 417
14, 11546, 7331, place, 1, 1428
14, 11546, 7331, poi, 697, 1428
14, 11546, 7331, waterway, 1, 1428
14, 11546, 7331, transportation, 116, 1428
14, 11546, 7331, transportation_name, 116, 1428
14, 11546, 7331, building, 492, 1428
14, 11546, 7331, water, 1, 1428
14, 11546, 7331, water_name, 1, 1428
14, 11546, 7331, landuse, 2, 1428
14, 11546, 7331, landcover, 1, 1428
14, 11546, 7330, poi, 922, 2005
14, 11546, 7330, housenumber, 3, 2005
14, 11546, 7330, transportation, 355, 2005
14, 11546, 7330, transportation_name, 355, 2005
14, 11546, 7330, building, 344, 2005
14, 11546, 7330, water, 2, 2005
14, 11546, 7330, landuse, 15, 2005
14, 11546, 7330, landcover, 9, 2005
14, 11546, 7329, place, 1, 1515
14, 11546, 7329, poi, 695, 1515
14, 11546, 7329, transportation, 228, 1515
14, 11546, 7329, transportation_name, 228, 1515
14, 11546, 7329, building, 355, 1515
14, 11546, 7329, water, 2, 1515
14, 11546, 7329, landuse, 3, 1515
14, 11546, 7329, landcover, 3, 1515
14, 11546, 7328, poi, 47, 118
14, 11546, 7328, waterway, 2, 118
14, 11546, 7328, transportation, 23, 118
14, 11546, 7328, transportation_name, 23, 118
14, 11546, 7328, building, 15, 118
14, 11546, 7328, water_name, 2, 118
14, 11546, 7328, landuse, 1, 118
14, 11546, 7328, landcover, 5, 118
14, 11546, 7327, place, 1, 763
14, 11546, 7327, poi, 318, 763
14, 11546, 7327, housenumber, 1, 763
14, 11546, 7327, waterway, 4, 763
14, 11546, 7327, transportation, 119, 763
14, 11546, 7327, transportation_name, 119, 763
14, 11546, 7327, building, 150, 763
14, 11546, 7327, water, 5, 763
14, 11546, 7327, water_name, 4, 763
14, 11546, 7327, landuse, 12, 763
14, 11546, 7327, landcover, 30, 763
14, 11546, 7326, poi, 1138, 2481
14, 11546, 7326, waterway, 1, 2481
14, 11546, 7326, transportation, 274, 2481
14, 11546, 7326, transportation_name, 274, 2481
14, 11546, 7326, building, 785, 2481
14, 11546, 7326, water, 1, 2481
14, 11546, 7326, water_name, 1, 2481
14, 11546, 7326, landuse, 3, 2481
14, 11546, 7326, landcover, 4, 2481
14, 11546, 7325, poi, 131, 352
14, 11546, 7325, waterway, 1, 352
14, 11546, 7325, transportation, 107, 352
14, 11546, 7325, transportation_name, 107, 352
14, 11546, 7325, building, 1, 352
14, 11546, 7325, water, 3, 352
14, 11546, 7325, water_name, 1, 352
14, 11546, 7325, landcover, 1, 352
14, 11546, 7324, poi, 48, 153
14, 11546, 7324, waterway, 1, 153
14, 11546, 7324, transportation, 51, 153
14, 11546, 7324, transportation_name, 51, 153
14, 11546, 7324, water, 1, 153
14, 11546, 7324, water_name, 1, 153
14, 11546, 7323, poi, 107, 187
14, 11546, 7323, waterway, 1, 187
14, 11546, 7323, transportation, 32, 187
14, 11546, 7323, transportation_name, 32, 187
14, 11546, 7323, building, 11, 187
14, 11546, 7323, water, 1, 187
14, 11546, 7323, water_name, 1, 187
14, 11546, 7323, landuse, 1, 187
14, 11546, 7323, landcover, 1, 187
14, 11546, 7322, poi, 8, 24
14, 11546, 7322, waterway, 1, 24
14, 11546, 7322, transportation, 6, 24
14, 11546, 7322, transportation_name, 6, 24
14, 11546, 7322, water, 1, 24
14, 11546, 7322, water_name, 1, 24
14, 11546, 7322, landcover, 1, 24
